lon,lat,date,month,sst_c,presence
-45.04781278506039,10.377535701080497,2019-02-15,2.0,25.895477,0
-18.574487263630218,13.884056258778976,2019-06-15,6.0,24.566376,0
-15.675768850301665,-23.271002621658305,2019-02-15,2.0,27.511963,0
-29.653080712125377,21.509462537000786,2019-01-15,1.0,23.21875,0
-33.21436737554549,10.973361987671957,2019-04-15,4.0,25.11557,0
-42.341767502169155,7.501914659671478,2019-08-15,8.0,28.751892,0
-23.544343456666766,-0.06722063024382763,2019-07-15,7.0,25.666718,0
-56.00338885675896,17.97760283287259,2019-02-15,2.0,25.698486,0
-41.919382158948125,-22.86665693570824,2019-05-15,5.0,25.454437,0
-45.6549000561571,28.28838073865991,2019-03-15,3.0,21.650635,0
-24.652902577982815,8.531308822536765,2019-03-15,3.0,26.339966,0
-30.089408953362508,17.354603740385556,2019-04-15,4.0,22.944672,0
-50.89869202729731,11.638365080309356,2019-08-15,8.0,28.184967,0
-18.207832523630188,6.660589511503559,2019-10-15,10.0,28.828186,0
-38.2462602462452,6.986072519030884,2019-02-15,2.0,26.78241,0
-30.89005184477039,-28.163683824292455,2019-11-15,11.0,21.60019,0
-29.055314289739677,-14.958124629346454,2019-03-15,3.0,28.38095,0
-15.310519614644782,-8.598246002171727,2019-09-15,9.0,24.116241,0
-56.29012366877677,13.405876190266206,2019-06-15,6.0,27.903809,0
-48.66569078747047,0.7076286209564451,2019-12-15,12.0,28.842224,0
-13.719631915945307,-14.837788975214758,2019-07-15,7.0,23.710358,0
-26.082269401988633,-24.977038571508,2019-11-15,11.0,22.707855,0
-52.692261257504256,29.991307427172856,2019-12-15,12.0,24.09845,0
-38.60435162382224,2.096803046186217,2019-01-15,1.0,27.728485,0
-13.843479132710058,4.85768208829365,2019-06-15,6.0,28.398285,0
-18.207916022710002,23.904915587517756,2019-09-15,9.0,23.41043,0
-41.54179227133297,2.068561218895887,2019-10-15,10.0,28.775543,0
-11.880116609602261,29.324693563916618,2019-12-15,12.0,18.710693,0
-25.01014111624462,-0.16907991851788395,2019-01-15,1.0,27.790985,0
-40.28717182613755,23.462984766692365,2019-06-15,6.0,25.795593,0
-41.97822997774491,6.145605030220608,2019-01-15,1.0,27.10736,0
-30.032432046349896,-19.627107339129815,2019-08-15,8.0,23.945557,0
-24.32976971104803,-16.34110208347312,2019-07-15,7.0,24.996033,0
-31.281955410713234,-12.98101500194824,2019-07-15,7.0,26.848846,0
-35.08443581062539,10.225089648802047,2019-03-15,3.0,24.606476,0
-32.82263899062266,9.697694483547224,2019-12-15,12.0,27.115326,0
-28.72556715874548,-28.25412706498787,2019-05-15,5.0,22.563782,0
-25.664910268502062,-4.895099385539545,2019-04-15,4.0,29.451569,0
-34.68494727143695,-24.382409468206948,2019-02-15,2.0,28.642578,0
-42.646766942340584,6.187920721629432,2019-12-15,12.0,27.70398,0
-26.106220733132467,8.789610285687516,2019-10-15,10.0,28.872925,0
-35.55184748640231,-3.212753523838579,2019-04-15,4.0,29.290405,0
-26.256938654574085,-6.887062486201142,2019-01-15,1.0,27.694824,0
-59.32951951133118,23.583362786864562,2019-12-15,12.0,26.577728,0
-17.649374317207425,-3.9795432358831704,2019-01-15,1.0,27.461182,0
-19.689186542287686,-4.406008979745547,2019-03-15,3.0,29.391418,0
-35.69493053233576,-2.508647460339418,2019-07-15,7.0,27.544586,0
-10.777196826690506,-16.16765488481668,2019-04-15,4.0,25.942139,0
-55.996116340596934,6.460480956641192,2019-08-15,8.0,27.980896,0
-54.59840217045226,29.175842985715285,2019-12-15,12.0,23.651001,0
-38.251093854062475,3.310591466705418,2019-03-15,3.0,27.41626,0
-44.395220041085956,6.387357496625967,2019-12-15,12.0,27.606018,0
-34.465394335757765,12.945961832780995,2019-06-15,6.0,25.460144,0
-34.08242466054323,-7.224516269344818,2019-03-15,3.0,29.293243,0
-34.37704108586853,-12.68615050920171,2019-07-15,7.0,26.68576,0
-33.231057873929615,13.75412681096445,2019-08-15,8.0,26.85913,0
-37.53129527302738,27.675611242651655,2019-11-15,11.0,25.119629,0
-38.63820301769874,-0.164733758329632,2019-03-15,3.0,27.895844,0
-10.858141895283019,1.3497684885552914,2019-07-15,7.0,25.149048,0
-32.98759001442937,11.673027363821681,2019-09-15,9.0,28.122406,0
-39.29426124642034,-25.769623510468058,2019-01-15,1.0,27.411835,0
-22.086024618378552,26.45411058539495,2019-06-15,6.0,22.500458,0
-55.848359854521156,12.89705730847647,2019-02-15,2.0,26.434753,0
-19.856709942535588,-8.204644339021389,2019-12-15,12.0,26.415283,0
-45.32452293706698,27.256808404730336,2019-03-15,3.0,21.974823,0
-28.982806635215326,-28.37598064454159,2019-05-15,5.0,22.36081,0
-39.31610974790625,-28.602157083658742,2019-01-15,1.0,25.773926,0
-46.95343264286132,2.8878159109817076,2019-12-15,12.0,27.829254,0
-43.39892023456716,-24.211056335287324,2019-06-15,6.0,25.11438,0
-41.60328516226927,-27.613916415680144,2019-04-15,4.0,25.347992,0
-29.369611340799153,24.998729537890313,2019-11-15,11.0,24.76825,0
-40.883395645614556,19.542440207703088,2019-03-15,3.0,23.79242,0
-38.13078017893914,5.3452132935980075,2019-10-15,10.0,29.291687,0
-41.20152699101034,9.989487247534484,2019-10-15,10.0,28.771118,0
-17.655552270921397,9.328978570803592,2019-05-15,5.0,28.36499,0
-52.252001083774616,16.455922898821406,2019-05-15,5.0,26.592773,0
-50.27279011698512,15.962753845211928,2019-08-15,8.0,27.862732,0
-43.79130916821806,-25.515529774028202,2019-05-15,5.0,26.252869,0
-15.015871487821414,-24.424373305981447,2019-09-15,9.0,21.12619,0
-35.72681017910885,-26.24225081648857,2019-06-15,6.0,23.154785,0
-39.70336013050349,15.269257955501573,2019-08-15,8.0,26.912445,0
-15.982827296969454,5.978271953509825,2019-02-15,2.0,28.730164,0
-23.827341702651054,-26.865085568694298,2019-11-15,11.0,20.846893,0
-20.864012438034926,-22.584757412780817,2019-08-15,8.0,22.810577,0
-22.633357691723887,-16.495793615063555,2019-08-15,8.0,23.824585,0
-24.195607178851148,2.1787977796444977,2019-09-15,9.0,26.45819,0
-47.63273647560737,19.075756946306882,2019-10-15,10.0,28.24942,0
-10.731567921833893,29.513767877091368,2019-06-15,6.0,19.08783,0
-33.93814751748533,14.520871362277,2019-05-15,5.0,24.499664,0
-16.73874465074436,-0.5800451455652365,2019-10-15,10.0,26.631958,0
-12.861248092868436,-14.45528425363868,2019-04-15,4.0,26.15561,0
-18.216834906332977,-21.776140789730754,2019-09-15,9.0,22.427612,0
-53.69285975171454,20.120703987086877,2019-03-15,3.0,25.215088,0
-41.824475265061366,13.719003719104272,2019-04-15,4.0,24.869537,0
-40.321834210243594,1.341460123643131,2019-04-15,4.0,27.67453,0
-20.859419344098086,-7.729763388416757,2019-06-15,6.0,27.591492,0
-19.323553972017734,23.9282724817311,2019-03-15,3.0,20.132355,0
-20.432552704368227,-7.79114124516358,2019-04-15,4.0,29.006348,0
-14.709335012947932,-15.812839090405614,2019-02-15,2.0,25.83316,0
-21.37246657444952,-1.531914684161329,2019-07-15,7.0,25.16336,0
-25.204336146917868,7.291829045262389,2019-03-15,3.0,26.628662,0
-28.105322902503413,-1.5598594304092082,2019-08-15,8.0,25.697083,0
-52.79081298817257,25.709899079344524,2019-04-15,4.0,24.026947,0
-30.523386623069296,2.6272363256131186,2019-11-15,11.0,28.62146,0
-28.02367520371083,7.699475857764412,2019-03-15,3.0,26.05252,0
-47.13240356736103,27.923062152088974,2019-01-15,1.0,22.43518,0
-39.10902111777105,27.395505986419685,2019-12-15,12.0,24.34616,0
-40.8560756778552,6.4124662687619605,2019-03-15,3.0,26.74649,0
-43.010678262120294,22.48798161927381,2019-07-15,7.0,26.656952,0
-45.37213291560321,28.626035990175126,2019-07-15,7.0,27.849487,0
-17.375228824434764,-26.02341474581224,2019-01-15,1.0,26.854706,0
-41.36333470927478,-26.986991128974196,2019-03-15,3.0,26.466736,0
-19.174205209321833,-0.0461227086180358,2019-12-15,12.0,27.348816,0
-42.32002466478251,-29.44431652260628,2019-01-15,1.0,25.634491,0
-41.65806955471852,6.119242542243498,2019-12-15,12.0,27.869598,0
-27.41742221457259,-24.19923288490019,2019-02-15,2.0,28.855225,0
-28.120665000544257,-26.09884508257486,2019-12-15,12.0,23.856659,0
-34.527751947934156,17.924452900233874,2019-12-15,12.0,25.102814,0
-11.936485444034652,-17.772350579334464,2019-12-15,12.0,23.52774,0
-43.30698514830483,23.407599940438196,2019-03-15,3.0,23.382477,0
-37.1384155905147,24.50813296419713,2019-06-15,6.0,25.019806,0
-56.578948277158254,17.713653296468514,2019-11-15,11.0,28.173157,0
-23.75826994292686,23.193163415461115,2019-05-15,5.0,21.839325,0
-25.494524062146155,-26.32409051638697,2019-06-15,6.0,22.233337,0
-12.90779048603492,-1.2307228020607752,2019-09-15,9.0,24.687866,0
-29.403503418458317,-26.641808781748615,2019-04-15,4.0,25.354523,0
-17.83795276076342,-23.1492147364606,2019-02-15,2.0,27.581635,0
-53.5816754991191,8.711587385930343,2019-07-15,7.0,28.427582,0
-23.18775241900778,15.255486090945055,2019-09-15,9.0,27.48944,0
-30.76846477333151,5.372726930526305,2019-01-15,1.0,27.592285,0
-38.30423708150529,2.1834149542545447,2019-06-15,6.0,28.56668,0
-43.92234414237344,6.123832442283586,2019-01-15,1.0,27.02539,0
-11.257040702068743,-14.597346350941006,2019-01-15,1.0,24.371948,0
-17.581214556399722,-2.4803859484695288,2019-09-15,9.0,25.100922,0
-32.82263823849841,-2.9479981149658663,2019-09-15,9.0,26.518677,0
-33.16361016031284,-14.280809920458546,2019-02-15,2.0,28.447968,0
-22.236665565019834,-27.16147423305615,2019-07-15,7.0,20.431458,0
-50.01532115668125,23.118200495480046,2019-03-15,3.0,24.30011,0
-44.46117410203694,3.434467463766886,2019-08-15,8.0,28.27832,0
-17.615045239453963,19.27608157776548,2019-05-15,5.0,19.796356,0
-14.579634767294877,26.77747677094076,2019-06-15,6.0,21.023315,0
-26.95182808939046,-19.799965504806394,2019-02-15,2.0,28.463776,0
-35.30073203129507,-1.872662231236582,2019-04-15,4.0,29.091095,0
-21.167795844324836,-0.37937170457909986,2019-11-15,11.0,27.236877,0
-30.07562221979696,-25.659225610519286,2019-05-15,5.0,24.381683,0
-55.94395626816358,20.196201471400656,2019-09-15,9.0,29.066223,0
-51.06687418842962,15.96795469083952,2019-04-15,4.0,25.79065,0
-55.6651230855455,17.58191032927379,2019-05-15,5.0,26.763123,0
-26.434952637989994,21.53182243957358,2019-12-15,12.0,23.015594,0
-29.478709265967968,-21.028241908984587,2019-08-15,8.0,23.592712,0
-25.42167673506249,-6.69186913492053,2019-09-15,9.0,25.60028,0
-31.090088486323232,-14.319742597860213,2019-02-15,2.0,28.05304,0
-45.31398476118788,11.604728330784994,2019-06-15,6.0,26.785217,0
-27.17599628193158,28.76217647370956,2019-03-15,3.0,20.071747,0
-30.980836126802622,-26.435540418313867,2019-05-15,5.0,24.0531,0
-48.52104590591412,2.9268166148314947,2019-07-15,7.0,28.54245,0
-45.41240949605046,-28.31541811040531,2019-09-15,9.0,21.541748,0
-36.90705752109452,26.4187677724615,2019-02-15,2.0,22.169098,0
-26.280742587257862,-3.1845853751744073,2019-04-15,4.0,29.63211,0
-50.93005035155487,5.252845941033442,2019-03-15,3.0,27.587555,0
-32.12962556321524,-26.25135080271611,2019-08-15,8.0,20.444519,0
-29.923287660822453,-15.748800742257066,2019-02-15,2.0,27.830872,0
-46.61393391862395,23.838494719351857,2019-01-15,1.0,24.345795,0
-56.21298773030709,21.11740849767719,2019-03-15,3.0,25.282898,0
-46.39215747192205,5.052845409476092,2019-07-15,7.0,28.442535,0
-19.777544281138958,25.232028519236373,2019-05-15,5.0,21.147308,0
-18.348524878367833,-3.921933660615256,2019-07-15,7.0,25.63852,0
-55.09867928316798,12.256823654903577,2019-03-15,3.0,26.584625,0
-47.3660673616896,-26.01311654141818,2019-03-15,3.0,26.70227,0
-47.297154635252966,7.526831873010252,2019-01-15,1.0,26.407013,0
-47.58142035904166,17.068383849266766,2019-06-15,6.0,26.257233,0
-32.28621191630283,18.934963380093777,2019-02-15,2.0,23.102875,0
-13.68181231616385,9.780124232388204,2019-04-15,4.0,29.215332,0
-14.907385744759722,-27.414188740518554,2019-07-15,7.0,20.756927,0
-55.488071060190734,19.080127611719256,2019-11-15,11.0,28.022858,0
-41.020713400967836,0.3967218155659893,2019-10-15,10.0,28.076263,0
-17.86382182295118,-14.076205934627266,2019-08-15,8.0,23.439575,0
-49.88592946626222,3.54646440207393,2019-05-15,5.0,28.337494,0
-26.925447742205655,24.3380515597474,2019-10-15,10.0,25.288239,0
-30.11431075033856,16.804343942009183,2019-05-15,5.0,23.77118,0
-42.175821488533224,0.37196984936008803,2019-07-15,7.0,27.915192,0
-24.10000236042054,26.940906459313922,2019-10-15,10.0,24.592712,0
-34.77354800043123,11.886508207214796,2019-06-15,6.0,25.5596,0
-39.33608346601181,5.3162760337443515,2019-12-15,12.0,27.80423,0
-26.124650164876492,-0.9205769197647911,2019-10-15,10.0,26.963867,0
-36.86361571456951,-14.932934186274231,2019-12-15,12.0,27.848999,0
-34.27292050532263,4.514045324534457,2019-03-15,3.0,27.208252,0
-53.58805035200511,25.12440559925536,2019-05-15,5.0,25.470398,0
-13.87385654292023,-10.884750490771587,2019-06-15,6.0,26.072357,0
-43.98943913209373,20.926301945818274,2019-11-15,11.0,26.723114,0
-48.81688474691741,11.84453260981487,2019-07-15,7.0,27.319733,0
-52.8735979288464,22.699813110954445,2019-04-15,4.0,25.111694,0
-31.58244333016613,-18.317510857818394,2019-05-15,5.0,28.481598,0
-36.63307854571949,4.95080476616549,2019-07-15,7.0,28.081726,0
-25.461761357630962,-27.627658366591785,2019-10-15,10.0,21.069519,0
-22.01111735874244,-0.3984157432130928,2019-09-15,9.0,25.174072,0
-21.228068371752684,6.3670606381437835,2019-05-15,5.0,27.786438,0
-28.368965674166354,-29.43299372458078,2019-11-15,11.0,19.631958,0
-17.049175396295716,-18.98300745813158,2019-09-15,9.0,22.382568,0
-56.13798170560849,7.529057321768882,2019-02-15,2.0,26.727692,0
-17.27004163487205,-12.639985570892737,2019-10-15,10.0,23.427032,0
-44.146455452576234,4.309680796874311,2019-06-15,6.0,27.981567,0
-25.491235975413126,-11.743835347535729,2019-06-15,6.0,27.32434,0
-18.13593546250351,-4.193323228331391,2019-07-15,7.0,26.017761,0
-49.89876123714926,22.507364706979516,2019-11-15,11.0,27.064545,0
-21.150899524000977,22.80179782908491,2019-05-15,5.0,21.633148,0
-29.937882330919525,-6.120636008840247,2019-04-15,4.0,29.461182,0
-18.603198297156744,2.811499524874286,2019-03-15,3.0,29.76532,0
-38.7119449741091,-25.131488419557662,2019-09-15,9.0,21.742126,0
-26.01553882285573,9.847177203971782,2019-06-15,6.0,26.298248,0
-19.157892195971,29.664526630239138,2019-06-15,6.0,21.892914,0
-19.643138814507452,-0.23786908626070513,2019-10-15,10.0,27.082947,0
-12.291034110446475,-27.240088030403133,2019-05-15,5.0,24.392395,0
-26.669092439724736,-14.477824480561994,2019-08-15,8.0,24.975525,0
-33.794129031000814,-11.191533111709479,2019-11-15,11.0,27.138275,0
-37.018369404198026,25.74258568523154,2019-04-15,4.0,22.221436,0
-20.14673227756375,-11.734434728497732,2019-10-15,10.0,24.141113,0
-24.155290432326986,1.5013170521712524,2019-04-15,4.0,28.670807,0
-35.927411285676456,13.828938353884332,2019-06-15,6.0,25.001434,0
-23.60293921608455,-25.620600889229596,2019-05-15,5.0,24.034851,0
-31.297637170383027,16.36850829506958,2019-04-15,4.0,23.272675,0
-32.460166626753704,9.02130455910541,2019-07-15,7.0,27.227356,0
-27.218637165786404,5.126359516797045,2019-04-15,4.0,27.797943,0
-38.48824985909322,-14.08792442934995,2019-05-15,5.0,28.952118,0
-49.207756481420304,8.372789821427588,2019-03-15,3.0,26.417847,0
-59.41683232056686,29.53610018890577,2019-10-15,10.0,27.119629,0
-29.311538336426885,-19.61695754925791,2019-08-15,8.0,23.980042,0
-44.992464751402075,25.384911918036778,2019-10-15,10.0,26.573364,0
-59.73718311097489,16.30389705294592,2019-10-15,10.0,29.260803,0
-29.51762349543933,-13.559165023464892,2019-06-15,6.0,27.297424,0
-23.909662836894213,23.86643763679448,2019-04-15,4.0,21.38028,0
-44.98034475046519,28.090664164353903,2019-01-15,1.0,22.21466,0
-39.435637316966584,27.382331661138053,2019-05-15,5.0,23.804504,0
-35.00099150333992,-22.769300671746844,2019-12-15,12.0,25.269623,0
-44.82889876718193,21.388898781627702,2019-10-15,10.0,26.917542,0
-29.63873339964043,28.95903953328549,2019-07-15,7.0,24.588562,0
-46.82980242403319,1.5649855174005864,2019-03-15,3.0,27.743286,0
-29.04110809744909,-26.622008244178947,2019-08-15,8.0,20.741302,0
-21.267763256017368,24.11037004957918,2019-03-15,3.0,20.820648,0
-33.3169326101757,-29.672885148023212,2019-08-15,8.0,18.16925,0
-47.28127380645258,-27.477794498937104,2019-12-15,12.0,24.25235,0
-20.119959440464292,15.407870663692954,2019-03-15,3.0,21.44574,0
-20.364518988473804,-14.003813108869938,2019-03-15,3.0,27.518677,0
-46.43492862051619,-28.807730576794548,2019-08-15,8.0,21.279053,0
-37.02361367194534,-3.6898420963980243,2019-05-15,5.0,29.270935,0
-27.138204954546495,22.347151888269636,2019-03-15,3.0,21.823242,0
-22.29067766932507,-28.40614821033966,2019-04-15,4.0,24.628937,0
-11.063137495799666,-24.340264950995987,2019-05-15,5.0,24.489227,0
-18.635720098684033,-18.987958669725217,2019-02-15,2.0,27.128357,0
-36.32617208322031,15.147859491038936,2019-11-15,11.0,26.727875,0
-44.351237187590286,18.072378151293606,2019-09-15,9.0,27.746948,0
-35.01692988913108,-29.3961576886043,2019-10-15,10.0,20.283173,0
-36.184925540857655,28.678205591006012,2019-04-15,4.0,21.543243,0
-33.816231631180294,-10.724592101899407,2019-10-15,10.0,26.429718,0
-39.90001521205613,-23.614224921789862,2019-12-15,12.0,25.785156,0
-18.76425609354358,16.143329750361588,2019-04-15,4.0,21.349121,0
-15.194752210614176,-27.531393686044396,2019-06-15,6.0,21.410614,0
-56.251313042828954,24.21968083983485,2019-06-15,6.0,27.789276,0
-57.8553695166455,10.503318772080029,2019-03-15,3.0,26.790405,0
-44.07414073758696,23.434953296609763,2019-06-15,6.0,26.158295,0
-42.093810408903444,19.60945764588908,2019-12-15,12.0,25.757782,0
-18.20328969214399,-17.84153981328801,2019-04-15,4.0,26.73645,0
-41.2006360650939,13.887026585542316,2019-11-15,11.0,27.376404,0
-31.430686817412454,24.422045254145914,2019-06-15,6.0,24.364044,0
-54.38903420383191,16.243075489326735,2019-12-15,12.0,27.306427,0
-23.550643006114143,11.308395150135418,2019-04-15,4.0,23.933289,0
-28.5657347637723,29.78408973681932,2019-09-15,9.0,25.967712,0
-20.832920958706794,24.358345526141385,2019-04-15,4.0,20.787872,0
-18.33418754882065,-8.224701572652052,2019-01-15,1.0,27.246033,0
-27.23227667771628,18.33211796628428,2019-05-15,5.0,23.305664,0
-17.144932843041104,-0.23713765166897716,2019-11-15,11.0,26.959076,0
-19.321685078444972,-27.567771180460365,2019-04-15,4.0,25.03009,0
-33.57829553315199,26.654857077774864,2019-07-15,7.0,25.397583,0
-28.136548491514194,-4.355416684604268,2019-03-15,3.0,29.483887,0
-35.28026959909916,-26.882076526266992,2019-10-15,10.0,21.278625,0
-29.320105453884516,-16.830223007691167,2019-05-15,5.0,27.784576,0
-24.11142540900495,-13.327554935737279,2019-06-15,6.0,26.54657,0
-27.06733725215762,-20.523643650116544,2019-04-15,4.0,28.302979,0
-24.623900114585098,9.55370014073302,2019-02-15,2.0,25.289612,0
-40.7440007081491,29.586163059678135,2019-01-15,1.0,21.39627,0
-54.46613841093763,27.6780963743995,2019-01-15,1.0,24.31012,0
-17.80085373573295,14.153125984907582,2019-08-15,8.0,27.544617,0
-37.78558055961133,-24.776323278514628,2019-07-15,7.0,22.908936,0
-33.03944374729339,-14.915024132844879,2019-05-15,5.0,28.330597,0
-37.743828762684615,-13.06458739948743,2019-04-15,4.0,29.410828,0
-40.490168663842425,-27.575636484975938,2019-02-15,2.0,26.798065,0
-34.77556046006701,-27.64216856714662,2019-09-15,9.0,19.934692,0
-39.61537628883088,16.309343354359115,2019-04-15,4.0,24.42392,0
-27.146490612648563,-8.540846549559443,2019-08-15,8.0,26.350555,0
-31.259959048838184,-6.387917112528424,2019-02-15,2.0,28.780975,0
-40.85720847968556,21.97424737039512,2019-09-15,9.0,27.647156,0
-44.58667376745606,20.45175396949263,2019-03-15,3.0,24.345642,0
-50.991583711577874,6.269674464421151,2019-03-15,3.0,27.323334,0
-12.9839820015102,-28.704380943261185,2019-07-15,7.0,20.310791,0
-27.166072498454824,22.013065455931503,2019-09-15,9.0,25.869263,0
-48.401146672418115,23.79390410902635,2019-07-15,7.0,27.902557,0
-22.17681394012063,23.13543129961385,2019-10-15,10.0,24.994385,0
-38.14971041291181,-15.064734181799821,2019-05-15,5.0,29.068573,0
-37.773802692007926,17.771697270203873,2019-03-15,3.0,23.500671,0
-58.0819198139436,17.352389998525638,2019-04-15,4.0,26.376404,0
-56.18639304400591,29.241807546772442,2019-06-15,6.0,25.914093,0
-17.73860760380071,23.690662380647666,2019-04-15,4.0,20.305908,0
-15.99271156933004,5.102382616859295,2019-03-15,3.0,29.558441,0
-36.290729496175544,-21.628758881792457,2019-11-15,11.0,25.386108,0
-49.00775681558567,15.469758674811395,2019-09-15,9.0,28.412872,0
-51.836359905891754,25.69248747673103,2019-05-15,5.0,24.551483,0
-42.62822263423855,24.80997481743811,2019-07-15,7.0,26.973114,0
-40.1151628830993,18.867459501491467,2019-09-15,9.0,27.393188,0
-16.216626790475523,-27.02044059374924,2019-05-15,5.0,23.416382,0
-24.571799924543697,-27.350797725846054,2019-10-15,10.0,21.322845,0
-25.780375360947204,27.837096070894923,2019-07-15,7.0,23.620087,0
-45.31308435054913,-28.341458990441957,2019-01-15,1.0,26.721375,0
-33.24010475340293,13.385275237726646,2019-05-15,5.0,24.666992,0
-47.217018453598186,7.65717272761804,2019-09-15,9.0,30.143677,0
-36.39165282625633,22.544189249608586,2019-05-15,5.0,24.161835,0
-33.00576536043016,13.807399182880438,2019-01-15,1.0,24.834137,0
-41.59893350489638,8.279590414475656,2019-01-15,1.0,25.94223,0
-26.05422497879342,6.595295389466358,2019-02-15,2.0,26.543701,0
-16.47249542623016,3.7422747835622943,2019-07-15,7.0,26.905579,0
-17.601268335558956,-17.61699279385561,2019-10-15,10.0,22.698883,0
-42.75970028341726,0.7373651132038432,2019-12-15,12.0,27.955475,0
-17.91384445429597,-17.53189701889174,2019-02-15,2.0,26.612549,0
-25.210106481668447,-13.806396891851854,2019-07-15,7.0,25.632141,0
-21.747353327670055,29.919782709528,2019-01-15,1.0,20.329102,0
-34.94927102422287,-11.011718636364328,2019-09-15,9.0,26.398346,0
-24.170818156179912,-25.677225084946038,2019-06-15,6.0,22.705658,0
-15.0794305165646,-13.484488345013673,2019-01-15,1.0,25.225555,0
-42.27281926482286,12.560374917905122,2019-02-15,2.0,25.399261,0
-14.081865502909636,29.492835569153087,2019-11-15,11.0,21.340088,0
-30.753048482672092,15.146991844038453,2019-11-15,11.0,26.822174,0
-14.95255710893823,27.058213430346697,2019-04-15,4.0,19.093597,0
-15.997992307266607,9.719688857155937,2019-09-15,9.0,27.673248,0
-30.12468435712973,13.526605098110963,2019-02-15,2.0,24.156372,0
-19.52888403735202,25.71240619060056,2019-05-15,5.0,21.078125,0
-37.31394608909527,-13.081379556677405,2019-01-15,1.0,28.213898,0
-26.811486300154158,3.4463685903439725,2019-10-15,10.0,28.3833,0
-42.36936274215707,-0.5173580354225109,2019-01-15,1.0,28.190979,0
-40.83330151283731,17.687628377946055,2019-10-15,10.0,26.878845,0
-28.657840618782334,14.891171296852669,2019-03-15,3.0,23.32489,0
-27.306824177863803,-20.935103387370557,2019-07-15,7.0,24.367798,0
-26.580367732320184,-8.558088554783723,2019-09-15,9.0,25.699036,0
-56.90667604023208,23.229852913010767,2019-08-15,8.0,29.154175,0
-20.038488785042773,6.162512995601681,2019-06-15,6.0,28.409485,0
-23.326643978935962,3.357292671107828,2019-04-15,4.0,28.931213,0
-17.193012886572447,11.619213673498471,2019-12-15,12.0,26.608032,0
-19.86398043098996,-1.1227058889682056,2019-12-15,12.0,27.309906,0
-25.20429083441229,-11.645487152105616,2019-07-15,7.0,26.366974,0
-31.870060991102342,2.8268986878749374,2019-02-15,2.0,27.709564,0
-22.462179979272456,17.41443261059011,2019-11-15,11.0,25.47931,0
-38.483813785543376,9.628963537727167,2019-09-15,9.0,28.594849,0
-43.06254432669922,25.45307033303805,2019-02-15,2.0,23.156342,0
-51.51851052818576,22.817665934734833,2019-02-15,2.0,24.594482,0
-37.24401718818458,28.46857902597791,2019-01-15,1.0,21.585785,0
-29.78387478136941,-3.525688038270161,2019-09-15,9.0,26.396393,0
-19.060372840274468,17.868678972212635,2019-10-15,10.0,26.206299,0
-18.61821280160074,29.460538166258395,2019-09-15,9.0,23.950409,0
-22.491851302646843,-17.102010212389864,2019-05-15,5.0,26.72702,0
-33.96992417357333,-12.78329848200585,2019-04-15,4.0,28.993591,0
-31.43736896065574,18.054212899817372,2019-07-15,7.0,24.57492,0
-53.471704463541464,25.224127717252024,2019-05-15,5.0,25.345703,0
-11.185246333078354,-11.181407089188127,2019-02-15,2.0,26.785828,0
-20.761382873081438,-17.019347376637924,2019-11-15,11.0,24.461945,0
-22.152583578733953,4.690970152079785,2019-06-15,6.0,28.15387,0
-42.45486789965479,17.839916866719477,2019-02-15,2.0,24.734741,0
-12.338873129171368,-10.882418223625425,2019-04-15,4.0,27.284393,0
-47.58638955690392,0.7774385189110049,2019-09-15,9.0,28.16806,0
-28.305866849788536,29.20891308479053,2019-04-15,4.0,20.33432,0
-23.324443411602502,-5.517829950109704,2019-04-15,4.0,29.305634,0
-18.57295017653982,-28.386092247553353,2019-06-15,6.0,21.284363,0
-20.405879365482647,28.371980978299312,2019-05-15,5.0,20.719086,0
-22.136535570192642,-18.279452041251137,2019-09-15,9.0,23.318695,0
-24.74795796917428,6.898034310344876,2019-12-15,12.0,27.915588,0
-23.431956295431583,16.137029957140513,2019-06-15,6.0,23.354553,0
-15.035834737626331,-11.924803455231757,2019-08-15,8.0,23.938232,0
-16.22452967559944,18.931221167416567,2019-07-15,7.0,23.490082,0
-22.83445956602558,-17.417735186693406,2019-09-15,9.0,23.444794,0
-11.48090176184813,29.967522066385975,2019-01-15,1.0,18.68274,0
-39.8479024697923,29.040708735594045,2019-08-15,8.0,28.031097,0
-44.062753441349756,3.6668081003189457,2019-04-15,4.0,27.485382,0
-38.5078666516894,11.35957178691379,2019-12-15,12.0,26.695343,0
-33.46902130585097,0.6562435749824829,2019-03-15,3.0,28.00766,0
-41.819313801331745,6.497501218564686,2019-11-15,11.0,28.761688,0
-45.56432944971803,4.967453402269761,2019-01-15,1.0,27.381805,0
-30.753397649617593,-17.864271541102056,2019-07-15,7.0,25.388458,0
-30.12012808809857,2.5548663448630364,2019-03-15,3.0,27.957092,0
-31.614688595171522,-14.194637014263973,2019-11-15,11.0,26.642609,0
-34.283729835901624,-22.005555439442542,2019-07-15,7.0,24.399475,0
-53.83869184774547,13.319928218220404,2019-09-15,9.0,29.101196,0
-34.91133719962053,5.105200374625518,2019-05-15,5.0,27.711945,0
-12.028342198283525,-28.118014653507682,2019-06-15,6.0,22.509338,0
-18.214437784439816,5.548729127252379,2019-03-15,3.0,29.026123,0
-26.77753997321519,-1.736614113420977,2019-02-15,2.0,28.842346,0
-23.569452641646578,-22.374262144574768,2019-02-15,2.0,28.229645,0
